dataset_name,dataset_title,opencity_url,organization,groups,tags,metadata_modified,axis_labels,shortlist,resource_id,resource_name,resource_format,resource_url,resource_size_bytes,resource_last_modified,resource_mimetype,download_status,local_path,sha256,notes
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,3f81d64a-2903-4963-82d1-c619d23cb4ff,37 - Palam Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/3f81d64a-2903-4963-82d1-c619d23cb4ff/download/1f764be2-74d5-44b3-a595-1d8d9043873f.pdf,4948608,2025-11-25T13:42:41.557169,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,1e3fe6ed-bff8-4713-ac6e-ce0793775247,38 - Delhi Cantt Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/1e3fe6ed-bff8-4713-ac6e-ce0793775247/download/da22ebde-9bdf-4734-9eca-3e87f61aa686.pdf,1782548,2025-11-25T13:42:42.144091,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,12cce02e-8d93-47d9-b2ce-58fc3a35ed68,39 - Rajinder Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/12cce02e-8d93-47d9-b2ce-58fc3a35ed68/download/8ed19b1d-031f-43c8-be47-57a712b504e7.pdf,4071681,2025-11-25T13:42:42.785511,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,e115c4cf-075f-40bf-ad47-3fadca454177,3 - Timarpur Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/e115c4cf-075f-40bf-ad47-3fadca454177/download/e76d76e7-5ce3-48f3-896a-7c91d5f40800.pdf,4382866,2025-11-25T13:42:43.513031,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,9c107b19-3e59-4d1f-b97d-548913fe84fc,40 - New Delhi Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/9c107b19-3e59-4d1f-b97d-548913fe84fc/download/6169a232-0d6d-4af7-848d-2925395990d3.pdf,1793494,2025-11-25T13:42:44.215620,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,4a28900a-978a-4a31-91e2-1715f592e20a,41 - Jangpura Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/4a28900a-978a-4a31-91e2-1715f592e20a/download/88772657-7bab-49e7-adf6-5d661e44b3f0.pdf,3924530,2025-11-25T13:42:44.868743,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,f618115c-7792-4583-a35e-2e7de29d097b,42 - Kasturba Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/f618115c-7792-4583-a35e-2e7de29d097b/download/e2218b5c-227f-47de-a9b5-56a534f24dff.pdf,3162354,2025-11-25T13:42:45.596921,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,36e09898-8491-4359-a886-8a9290f70028,43 - Malviya Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/36e09898-8491-4359-a886-8a9290f70028/download/caad10d4-7e8b-4084-aa3a-663dfdbd4234.pdf,4251122,2025-11-25T13:42:46.533893,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,70a4b32e-5045-45b9-94d8-25276a8fa2aa,44 - R K Puram Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/70a4b32e-5045-45b9-94d8-25276a8fa2aa/download/c0f05436-306f-4017-bc4d-3272d4683b98.pdf,2801812,2025-11-25T13:42:47.301971,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,6ae03cae-3c63-4255-8c68-d0327f2cc452,45 - Mehrauli Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/6ae03cae-3c63-4255-8c68-d0327f2cc452/download/de964ef7-19a9-40dd-aaea-86a263605ba3.pdf,5234320,2025-11-25T13:42:48.206259,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,bf1b1965-4b8e-41fc-a8b4-8e92427cbbf6,46 - Chhatarpur Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/bf1b1965-4b8e-41fc-a8b4-8e92427cbbf6/download/99486dbd-b507-404c-8b51-b05cefbf6572.pdf,4981744,2025-11-25T13:42:49.125317,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,f2635027-2906-4860-a3a0-faec1a284617,47 - Deoli Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/f2635027-2906-4860-a3a0-faec1a284617/download/c1d907ce-8fd7-4580-a973-04432bab9ffb.pdf,5942000,2025-11-25T13:42:49.971706,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,c419bf84-f4c0-4b7a-a786-7ba0f51ebaf1,48 - Ambedkar Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/c419bf84-f4c0-4b7a-a786-7ba0f51ebaf1/download/8dc36ffc-3a44-4f0f-aaad-7757589e5602.pdf,4071922,2025-11-25T13:42:50.893037,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,4721dc9f-4db5-4816-8560-d95c44d726e2,49 - Sangam Vihar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/4721dc9f-4db5-4816-8560-d95c44d726e2/download/249a5eee-c0fc-40a4-be82-f4ac4f6f9fc6.pdf,3932594,2025-11-25T13:42:51.972508,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,0a3907bc-33fd-4d4d-9362-21d00ada57be,4 - Adarsh Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/0a3907bc-33fd-4d4d-9362-21d00ada57be/download/2aff3602-807c-47ef-b7aa-959cc0855d73.pdf,3664099,2025-11-25T13:42:52.801310,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,3abc1bec-3bd1-4380-b537-98e2d74f2d60,50 - Greater Kailash Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/3abc1bec-3bd1-4380-b537-98e2d74f2d60/download/2b76e390-5cb8-4f67-a5ba-2dd9d5b385a1.pdf,3654015,2025-11-25T13:42:53.734175,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,2e4d9835-480f-4345-a440-40650cc4e946,51 - Kalkaji Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/2e4d9835-480f-4345-a440-40650cc4e946/download/32b9932b-35be-4750-b2ee-c1a9c6e93577.pdf,2441718,2025-11-25T13:42:54.681060,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,18046fd5-9022-4732-bf82-45931c327e0b,52 - Tughlakabad Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/18046fd5-9022-4732-bf82-45931c327e0b/download/5cd8bd4c-295f-461e-8ccc-a6fd5ac54238.pdf,3962305,2025-11-25T13:42:55.624120,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,650c12b2-8fbb-4842-8c28-47238c909878,53 - Badarpur Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/650c12b2-8fbb-4842-8c28-47238c909878/download/31c0a86c-bc15-481f-988b-cf40d5e8db91.pdf,6433214,2025-11-25T13:42:56.630609,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,492ac905-c422-42cd-95ca-a1cbe6fd92ab,54 - Okhla Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/492ac905-c422-42cd-95ca-a1cbe6fd92ab/download/d5f933a0-c402-4025-94f0-a0fcd751f083.pdf,5881408,2025-11-25T13:42:57.746494,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,2229a7a5-7e1d-496d-894d-6c7dd79aec65,55 - Trilokpuri Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/2229a7a5-7e1d-496d-894d-6c7dd79aec65/download/e9711354-b9ec-4d30-ae02-47bd5751231f.pdf,4572338,2025-11-25T13:42:58.805393,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,dd3a030c-c3ca-4696-936b-35cb21b82959,56 - Kondli Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/dd3a030c-c3ca-4696-936b-35cb21b82959/download/380b08bf-58c2-44e0-b3ae-c6e57652dc91.pdf,4785889,2025-11-25T13:42:59.996489,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,6ae79cfc-d053-4715-81fa-a6136667c22f,57 - Patparganj Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/6ae79cfc-d053-4715-81fa-a6136667c22f/download/2ca03a00-7a1e-43ff-a8d8-fb0dc0d03b23.pdf,5240336,2025-11-25T13:43:01.173321,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,50176bc0-9b94-473a-88fb-7b2a45970c55,58 - Laxmi Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/50176bc0-9b94-473a-88fb-7b2a45970c55/download/0db5b38d-62c9-4592-a5bb-34a59ff4ccee.pdf,3313315,2025-11-25T13:43:02.512989,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,162e06ca-e6e2-4922-95b0-3b5fb8e8248b,59 - Vishwas Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/162e06ca-e6e2-4922-95b0-3b5fb8e8248b/download/a87c0047-ee1c-45e6-9d38-a17e058310bb.pdf,3629874,2025-11-25T13:43:03.629865,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,d66bc9dd-9f3c-4087-8ca5-db15953836fd,5 - Badli Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/d66bc9dd-9f3c-4087-8ca5-db15953836fd/download/7efff2e0-fd00-43a6-a341-d1485ea289b8.pdf,178296,2025-11-25T13:43:04.652710,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,6b94a1e9-424c-400c-9d39-194ac8c266dc,60 - Krishna Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/6b94a1e9-424c-400c-9d39-194ac8c266dc/download/678b41e3-ca33-4121-9ae6-38e16b00e27b.pdf,6180800,2025-11-25T13:43:05.844267,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,ff6f02af-4def-44da-ae15-032004a0f118,61 - Gandhi Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/ff6f02af-4def-44da-ae15-032004a0f118/download/0dfd20ec-8816-4e62-8488-611b6ba44214.pdf,3688850,2025-11-25T13:43:06.934876,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,13c315eb-7fac-4104-afff-ff7bb0801edd,62 - Shahdara Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/13c315eb-7fac-4104-afff-ff7bb0801edd/download/43c07cdb-af42-4f2e-94f6-0b17c9eba028.pdf,4544929,2025-11-25T13:43:08.210279,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,fbb2b57f-3a02-4ba5-b64a-02e2f95f9a26,63 - Seema Puri Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/fbb2b57f-3a02-4ba5-b64a-02e2f95f9a26/download/7ffc560d-f176-4f2c-9289-81726bc53d34.pdf,4470303,2025-11-25T13:43:09.538627,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,c61415ec-18cf-465d-9e6a-697dbcd328ce,64 - Rohtas Nagar Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/c61415ec-18cf-465d-9e6a-697dbcd328ce/download/b03331d9-23e1-4bf6-8dfb-174c0fb698e4.pdf,3308899,2025-11-25T13:43:10.689697,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,f2afef58-0911-4257-ba98-8bdb1bdb78a7,65 - Seelampur Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/f2afef58-0911-4257-ba98-8bdb1bdb78a7/download/fee514b3-eedf-4975-b220-1f805cdd6992.pdf,4109682,2025-11-25T13:43:12.030537,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,18182ad5-a575-4ead-baa9-2124444f6277,66 - Ghonda Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/18182ad5-a575-4ead-baa9-2124444f6277/download/6cc57c6c-1fdc-4ff1-acd5-bccdb44c8bda.pdf,5064688,2025-11-25T13:43:13.153658,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-assembly-elections-2025-form-20s,Delhi Assembly Elections 2025 - Form 20s,https://data.opencity.in/dataset/delhi-assembly-elections-2025-form-20s,delhi-state-election-commission,delhi,,2025-11-25T13:43:24.873782,decides,1,198d1cd7-3163-4547-baf4-c83b06515e86,67 - Babarpur Constituency Form 20,PDF,https://data.opencity.in/dataset/7c993cca-f202-4bc4-8c99-a493b1083089/resource/198d1cd7-3163-4547-baf4-c83b06515e86/download/3f522080-18c3-47e0-a992-604bb14dde43.pdf,5329808,2025-11-25T13:43:14.512796,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
