State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,16,Hasthinapuram,Scheduled Tribe (Women),2,BANOTH SUJATHA,,,,,,,1605,Bharatiya Janata Party,BJP,,8036,1,,6,20304,38.705,,41981,20762,458,49.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,16,Hasthinapuram,Scheduled Tribe (Women),3,RAMAVATH PADMA,,,,,,,8284,Telangana Rashtra Samithi,TRS,,7757,2,,6,20304,37.362,,41981,20762,458,49.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,16,Hasthinapuram,Scheduled Tribe (Women),4,SANGEETHA JARPEELA,,,,,,,3482,CONGRESS,INC,,3987,3,,6,20304,19.203,,41981,20762,458,49.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,16,Hasthinapuram,Scheduled Tribe (Women),1,JHANSI RAMAVATH,,,,,,,8300,Telugu Desam,TDP,,242,4,,6,20304,1.166,,41981,20762,458,49.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,16,Hasthinapuram,Scheduled Tribe (Women),6,SILMARTH BINDU,,,,,,,10809,Independent,IND,,20,5,,6,20304,0.096,,41981,20762,458,49.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,16,Hasthinapuram,Scheduled Tribe (Women),5,SRIDEVI LUNAVATH,,,,,,,10809,Independent,IND,,15,6,,6,20304,0.072,,41981,20762,458,49.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,16,Hasthinapuram,Scheduled Tribe (Women),,NOTA,,,,,,,,,,,247,7,,6,20304,1.19,,41981,20762,458,49.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,17,Champapet,Unreserved,2,VANGA MADHUSUDHAN REDDY,,,,,,,1605,Bharatiya Janata Party,BJP,,15164,1,,8,23377,63.805,,49139,23766,389,48.365,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,17,Champapet,Unreserved,4,SAMA RAMANA REDDY,,,,,,,8284,Telangana Rashtra Samithi,TRS,,6156,2,,8,23377,25.903,,49139,23766,389,48.365,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,17,Champapet,Unreserved,3,VINJAMURI RAGHAVA CHARY,,,,,,,3482,CONGRESS,INC,,1358,3,,8,23377,5.714,,49139,23766,389,48.365,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,17,Champapet,Unreserved,1,G.PRAVEEN GOUD,,,,,,,8300,Telugu Desam,TDP,,278,4,,8,23377,1.17,,49139,23766,389,48.365,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,17,Champapet,Unreserved,7,RAMU.GUNNERU,,,,,,,10809,Independent,IND,,106,5,,8,23377,0.446,,49139,23766,389,48.365,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,17,Champapet,Unreserved,6,K.RAKESH,,,,,,,10809,Independent,IND,,45,6,,8,23377,0.189,,49139,23766,389,48.365,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,17,Champapet,Unreserved,5,J.JAGAN,,,,,,,10809,Independent,IND,,32,7,,8,23377,0.135,,49139,23766,389,48.365,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,17,Champapet,Unreserved,8,SANGIPET NARESH KUMAR,,,,,,,10809,Independent,IND,,24,8,,8,23377,0.101,,49139,23766,389,48.365,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,17,Champapet,Unreserved,,NOTA,,,,,,,,,,,214,9,,8,23377,0.9,,49139,23766,389,48.365,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,1,AKULA RAMESH GOUD,,,,,,,1605,Bharatiya Janata Party,BJP,,10340,1,,8,22791,44.602,,47454,23183,392,48.854,,
Telangana,2021,,,1,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,1,DARIPALLY RAJA SHEKAR REDDY,,,,,,,3482,CONGRESS,INC,,7240,1,,5,13441,53.122,,49203,13629,188,27.7,- Data available only for Hyderabad(GHMC) Ward 18,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,4,SRINIVASA RAO MUDRABOINA,,,,,,,8284,Telangana Rashtra Samithi,TRS,,7529,2,,8,22791,32.476,,47454,23183,392,48.854,,
Telangana,2021,,,1,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,2,MANDUGULA AKHIL GOUD,,,,,,,1605,Bharatiya Janata Party,BJP,,5968,2,,5,13441,43.789,,49203,13629,188,27.7,- Data available only for Hyderabad(GHMC) Ward 18,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,3,DARIPALLY RAJASHEKAR REDDY,,,,,,,3482,CONGRESS,INC,,4007,3,,8,22791,17.284,,47454,23183,392,48.854,,
Telangana,2021,,,1,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,3,CHANDRA SEKHAR CHALIKA,,,,,,,10809,Independent,IND,,59,3,,5,13441,0.433,,49203,13629,188,27.7,- Data available only for Hyderabad(GHMC) Ward 18,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,2,CHITTALURI VENKATESHWARLU,,,,,,,8300,Telugu Desam,TDP,,564,4,,8,22791,2.433,,47454,23183,392,48.854,,
Telangana,2021,,,1,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,4,JELLA NAGARJUNA,,,,,,,10809,Independent,IND,,37,4,,5,13441,0.271,,49203,13629,188,27.7,- Data available only for Hyderabad(GHMC) Ward 18,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,8,PARVEG SHAIK,,,,,,,10809,Independent,IND,,53,5,,8,22791,0.229,,47454,23183,392,48.854,,
Telangana,2021,,,1,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,5,SHAIK PARVEG,,,,,,,10809,Independent,IND,,36,5,,5,13441,0.264,,49203,13629,188,27.7,- Data available only for Hyderabad(GHMC) Ward 18,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,6,KATLA KUMAR,,,,,,,10809,Independent,IND,,39,6,,8,22791,0.168,,47454,23183,392,48.854,,
Telangana,2021,,,1,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,,NOTA,,,,,,,,,,,101,6,,5,13441,0.741,,49203,13629,188,27.7,- Data available only for Hyderabad(GHMC) Ward 18,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,5,B.P MADHUSUDHAN,,,,,,,8272,Telangana Jana Samithi,TJSP,,38,7,,8,22791,0.164,,47454,23183,392,48.854,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,7,JAIPAL REDDY PANYALA,,,,,,,10809,Independent,IND,,8,8,,8,22791,0.035,,47454,23183,392,48.854,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,18,Lingojiguda,Unreserved,,NOTA,,,,,,,,,,,213,9,,8,22791,0.919,,47454,23183,392,48.854,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,2,AKULA SRIVANI,,,,,,,1605,Bharatiya Janata Party,BJP,,12085,1,,11,22598,52.681,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,1,ANITHA REDDY PARUPALLY,,,,,,,8284,Telangana Rashtra Samithi,TRS,,8767,2,,11,22598,38.217,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,4,CHIKKULLA JAYAMMA,,,,,,,3482,CONGRESS,INC,,848,3,,11,22598,3.697,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,3,KALPANA KUMARI YANDRA,,,,,,,8300,Telugu Desam,TDP,,406,4,,11,22598,1.77,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,5,RAYABANDI SHOBA RANI,,,,,,,2444,Communist Part of India,CPI,,122,5,,11,22598,0.532,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,8,TEKUMETLA SWARUPA,,,,,,,10809,Independent,IND,,29,6,,11,22598,0.126,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,10,ROJA KAKI,,,,,,,10809,Independent,IND,,29,7,,11,22598,0.126,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,7,GUNDE VENKATA GNANA PRASUNAMBA,,,,,,,10809,Independent,IND,,22,8,,11,22598,0.096,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,6,ARAGANDLAPALLY SUJATHA,,,,,,,10809,Independent,IND,,8,9,,11,22598,0.035,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,11,LAVANYA GADDHATI,,,,,,,10809,Independent,IND,,6,10,,11,22598,0.026,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,9,DEEPIKA YADAV TEKUMETLA,,,,,,,10809,Independent,IND,,2,11,,11,22598,0.009,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,19,Saroornagar,Women,,NOTA,,,,,,,,,,,274,12,,11,22598,1.194,,59581,22940,342,38.502,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,20,Ramakrishnapuram,Women,2,RADHA VEERANNAGARI,,,,,,,1605,Bharatiya Janata Party,BJP,,13036,1,,8,24922,51.144,,54686,25489,567,46.61,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,20,Ramakrishnapuram,Women,3,VIJAYA BHARATHI.MURUKUNTLA,,,,,,,8284,Telangana Rashtra Samithi,TRS,,9106,2,,8,24922,35.725,,54686,25489,567,46.61,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,20,Ramakrishnapuram,Women,1,SMT. PUNNA NIRMALA,,,,,,,3482,CONGRESS,INC,,1845,3,,8,24922,7.238,,54686,25489,567,46.61,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,20,Ramakrishnapuram,Women,4,SANDYAPOGU SUJATHA,,,,,,,8300,Telugu Desam,TDP,,363,4,,8,24922,1.424,,54686,25489,567,46.61,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,20,Ramakrishnapuram,Women,8,MADHAVI MANTRAVADI,,,,,,,10809,Independent,IND,,147,5,,8,24922,0.577,,54686,25489,567,46.61,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,20,Ramakrishnapuram,Women,7,DUBBAGALLA JYOSHNA,,,,,,,10809,Independent,IND,,140,6,,8,24922,0.549,,54686,25489,567,46.61,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,20,Ramakrishnapuram,Women,6,SARITHA,,,,,,,8272,Telangana Jana Samithi,TJSP,,19,7,,8,24922,0.075,,54686,25489,567,46.61,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,20,Ramakrishnapuram,Women,5,RESHMA,,,,,,,u10063,,AIMIM Inquilab,,8,8,,8,24922,0.031,,54686,25489,567,46.61,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,20,Ramakrishnapuram,Women,,NOTA,,,,,,,,,,,258,9,,8,24922,1.012,,54686,25489,567,46.61,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,21,Kothapet,Unreserved,1,PAVAN KUMAR NAIKOTI,,,,,,,1605,Bharatiya Janata Party,BJP,,11371,1,,9,20665,54.274,,45604,20951,286,45.941,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,21,Kothapet,Unreserved,4,G.V.SAGAR REDDY,,,,,,,8284,Telangana Rashtra Samithi,TRS,,6588,2,,9,20665,31.445,,45604,20951,286,45.941,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,21,Kothapet,Unreserved,2,MOGULLA RAJI REDDY,,,,,,,3482,CONGRESS,INC,,1284,3,,9,20665,6.129,,45604,20951,286,45.941,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,21,Kothapet,Unreserved,3,SRISAILAM TALLA,,,,,,,8300,Telugu Desam,TDP,,991,4,,9,20665,4.73,,45604,20951,286,45.941,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,21,Kothapet,Unreserved,7,K RAJESHWARA SHARMA,,,,,,,10809,Independent,IND,,79,5,,9,20665,0.377,,45604,20951,286,45.941,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,21,Kothapet,Unreserved,8,R VANI,,,,,,,10809,Independent,IND,,48,6,,9,20665,0.229,,45604,20951,286,45.941,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,21,Kothapet,Unreserved,9,VEERA REDDY VANGETI,,,,,,,10809,Independent,IND,,27,7,,9,20665,0.129,,45604,20951,286,45.941,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,21,Kothapet,Unreserved,6,DUDUKA RAVI SHANKAR,,,,,,,8272,Telangana Jana Samithi,TJSP,,22,8,,9,20665,0.105,,45604,20951,286,45.941,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,21,Kothapet,Unreserved,5,ALLENA VENKATA SRI HARSHA,,,,,,,u10033,Indian National Yuva Jana Party,INYJP,,14,9,,9,20665,0.067,,45604,20951,286,45.941,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,21,Kothapet,Unreserved,,NOTA,,,,,,,,,,,241,10,,9,20665,1.15,,45604,20951,286,45.941,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,22,Chaitanyapuri,Unreserved,3,Ranga Venkat Narsimha Rao,,,,,,,1605,Bharatiya Janata Party,BJP,,10500,1,,9,17545,59.055,,43167,17780,235,41.189,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,22,Chaitanyapuri,Unreserved,1,GINNARAM VITTAL REDDY,,,,,,,8284,Telangana Rashtra Samithi,TRS,,5041,2,,9,17545,28.352,,43167,17780,235,41.189,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,22,Chaitanyapuri,Unreserved,4,SHASHIDAR REDDY KUKUNOORU,,,,,,,3482,CONGRESS,INC,,968,3,,9,17545,5.444,,43167,17780,235,41.189,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,22,Chaitanyapuri,Unreserved,2,P.RAJESH,,,,,,,8300,Telugu Desam,TDP,,653,4,,9,17545,3.673,,43167,17780,235,41.189,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,22,Chaitanyapuri,Unreserved,8,G.JAGADEESHWAR,,,,,,,10809,Independent,IND,,55,5,,9,17545,0.309,,43167,17780,235,41.189,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,22,Chaitanyapuri,Unreserved,7,KONDOJU VENUGOPAL CHARY,,,,,,,10809,Independent,IND,,36,6,,9,17545,0.202,,43167,17780,235,41.189,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,22,Chaitanyapuri,Unreserved,6,MANDAPURAM SRINIVAS REDDY,,,,,,,8272,Telangana Jana Samithi,TJSP,,28,7,,9,17545,0.157,,43167,17780,235,41.189,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,22,Chaitanyapuri,Unreserved,9,SHANMUKA CHARI RANGU,,,,,,,10809,Independent,IND,,23,8,,9,17545,0.129,,43167,17780,235,41.189,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,22,Chaitanyapuri,Unreserved,5,MADDELA PRAVEEN KUMAR,,,,,,,2895,Dalita Bahujana Party,DBP,,18,9,,9,17545,0.101,,43167,17780,235,41.189,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,22,Chaitanyapuri,Unreserved,,NOTA,,,,,,,,,,,223,10,,9,17545,1.254,,43167,17780,235,41.189,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,23,Gaddiannaram,Unreserved,1,BADDAM PREM MAHESWAR REDDY,,,,,,,1605,Bharatiya Janata Party,BJP,,10712,1,,6,20206,52.597,,46911,20366,160,43.414,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,23,Gaddiannaram,Unreserved,3,BHAVANI PRAVEEN KUMAR,,,,,,,8284,Telangana Rashtra Samithi,TRS,,6110,2,,6,20206,30.001,,46911,20366,160,43.414,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,23,Gaddiannaram,Unreserved,2,BADDULA VENKATESH YADAV,,,,,,,3482,CONGRESS,INC,,2632,3,,6,20206,12.923,,46911,20366,160,43.414,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,23,Gaddiannaram,Unreserved,4,M. SUNIL BABU,,,,,,,8300,Telugu Desam,TDP,,486,4,,6,20206,2.386,,46911,20366,160,43.414,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,23,Gaddiannaram,Unreserved,5,GUNTA SHANKER,,,,,,,10809,Independent,IND,,31,5,,6,20206,0.152,,46911,20366,160,43.414,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,23,Gaddiannaram,Unreserved,6,VADDEMANI PRABHAKAR,,,,,,,10809,Independent,IND,,29,6,,6,20206,0.142,,46911,20366,160,43.414,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,23,Gaddiannaram,Unreserved,,NOTA,,,,,,,,,,,206,7,,6,20206,1.011,,46911,20366,160,43.414,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,24,Saidabad,Women,1,KOTHAKAPU ARUNA,,,,,,,1605,Bharatiya Janata Party,BJP,,10621,1,,6,21187,49.269,,56396,21557,370,38.224,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,24,Saidabad,Women,3,SWARNA LATHA SINGIREDDY,,,,,,,8284,Telangana Rashtra Samithi,TRS,,9710,2,,6,21187,45.043,,56396,21557,370,38.224,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,24,Saidabad,Women,2,GANTLA SUJANA,,,,,,,3482,CONGRESS,INC,,505,3,,6,21187,2.343,,56396,21557,370,38.224,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,24,Saidabad,Women,4,T.SUNITHA BHUSHAN,,,,,,,3331,India Praja Bandhu Party,IPBP,,74,4,,6,21187,0.343,,56396,21557,370,38.224,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,24,Saidabad,Women,5,KAVETI SARIKA,,,,,,,10809,Independent,IND,,47,5,,6,21187,0.218,,56396,21557,370,38.224,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,24,Saidabad,Women,6,NALUBOLU RANI,,,,,,,10809,Independent,IND,,42,6,,6,21187,0.195,,56396,21557,370,38.224,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,24,Saidabad,Women,,NOTA,,,,,,,,,,,188,7,,6,21187,0.872,,56396,21557,370,38.224,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,25,Moosarambagh,Women,2,B. BHAGYA LAKSHMI,,,,,,,1605,Bharatiya Janata Party,BJP,,10353,1,,8,21054,48.29,,57239,21439,385,37.455,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,25,Moosarambagh,Women,1,TEEGALA SUNARITHA,,,,,,,8284,Telangana Rashtra Samithi,TRS,,8234,2,,8,21054,38.407,,57239,21439,385,37.455,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,25,Moosarambagh,Women,4,SADA LAXMI. C,,,,,,,3482,CONGRESS,INC,,1996,3,,8,21054,9.31,,57239,21439,385,37.455,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,25,Moosarambagh,Women,3,Mrs. MASARATH JAHAN,,,,,,,2444,Communist Part of India,CPI,,122,4,,8,21054,0.569,,57239,21439,385,37.455,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,25,Moosarambagh,Women,7,MEEDIDODDI SURVANA,,,,,,,10809,Independent,IND,,56,5,,8,21054,0.261,,57239,21439,385,37.455,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,25,Moosarambagh,Women,8,P. LAXMI,,,,,,,10809,Independent,IND,,40,6,,8,21054,0.187,,57239,21439,385,37.455,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,25,Moosarambagh,Women,6,CHEKOLEKAR RUKMINIBAI,,,,,,,10809,Independent,IND,,29,7,,8,21054,0.135,,57239,21439,385,37.455,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,25,Moosarambagh,Women,5,ANU RADHA,,,,,,,10809,Independent,IND,,11,8,,8,21054,0.051,,57239,21439,385,37.455,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,25,Moosarambagh,Women,,NOTA,,,,,,,,,,,213,9,,8,21054,0.994,,57239,21439,385,37.455,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,26,Oldmalakpet,Backward Classes (Women),2,Dr JUWERIA FATIMA,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,12200,1,,6,20597,58.045,,54655,21018,421,38.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,26,Oldmalakpet,Backward Classes (Women),1,Kanakaboina Renuka,,,,,,,1605,Bharatiya Janata Party,BJP,,3957,2,,6,20597,18.827,,54655,21018,421,38.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,26,Oldmalakpet,Backward Classes (Women),3,Mrs. PAGILLA SHALINI,,,,,,,8284,Telangana Rashtra Samithi,TRS,,3693,3,,6,20597,17.571,,54655,21018,421,38.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,26,Oldmalakpet,Backward Classes (Women),4,Mrs. FIRDOUS FATIMA,,,,,,,2444,Communist Part of India,CPI,,448,4,,6,20597,2.132,,54655,21018,421,38.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,26,Oldmalakpet,Backward Classes (Women),5,Bugudala veeramani,,,,,,,3482,CONGRESS,INC,,180,5,,6,20597,0.856,,54655,21018,421,38.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,26,Oldmalakpet,Backward Classes (Women),6,MOGUDALA KAVITHA,,,,,,,10809,Independent,IND,,17,6,,6,20597,0.081,,54655,21018,421,38.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,26,Oldmalakpet,Backward Classes (Women),,NOTA,,,,,,,,,,,102,7,,6,20597,0.485,,54655,21018,421,38.456,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,27,Akberbagh,Unreserved,4,SYED MINHAJUDDIN,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,8908,1,,8,17081,51.24,,43979,17385,304,39.53,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,27,Akberbagh,Unreserved,1,BASUPALLI NAVEEN REDDY,,,,,,,1605,Bharatiya Janata Party,BJP,,5181,2,,8,17081,29.802,,43979,17385,304,39.53,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,27,Akberbagh,Unreserved,2,MADHIKUNTA SRIDHAR REDDY,,,,,,,8284,Telangana Rashtra Samithi,TRS,,2317,3,,8,17081,13.328,,43979,17385,304,39.53,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,27,Akberbagh,Unreserved,3,MOHAMMED ADIL PASHA,,,,,,,3482,CONGRESS,INC,,265,4,,8,17081,1.524,,43979,17385,304,39.53,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,27,Akberbagh,Unreserved,5,S.SUSHEEL KUMAR AGARWAL,,,,,,,8300,Telugu Desam,TDP,,99,5,,8,17081,0.569,,43979,17385,304,39.53,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,27,Akberbagh,Unreserved,7,SYED ABDUL AZEEM,,,,,,,10809,Independent,IND,,77,6,,8,17081,0.443,,43979,17385,304,39.53,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,27,Akberbagh,Unreserved,6,SYED ANWAR,,,,,,,u10063,,AIMIM Inquilab,,60,7,,8,17081,0.345,,43979,17385,304,39.53,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,27,Akberbagh,Unreserved,8,S.SUDHEER KUMAR YADHAV,,,,,,,10809,Independent,IND,,10,8,,8,17081,0.058,,43979,17385,304,39.53,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,27,Akberbagh,Unreserved,,NOTA,,,,,,,,,,,164,9,,8,17081,0.943,,43979,17385,304,39.53,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,28,Azampura,Women,1,AYESHA JAHAN NASEEM,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,9868,1,,9,20159,48.158,,47953,20491,332,42.731,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,28,Azampura,Women,5,ASMA KHATOON,,,,,,,10809,Independent,IND,,6009,2,,9,20159,29.325,,47953,20491,332,42.731,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,28,Azampura,Women,2,JEEDIMEDLA LAVANYA,,,,,,,1605,Bharatiya Janata Party,BJP,,2240,3,,9,20159,10.932,,47953,20491,332,42.731,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,28,Azampura,Women,4,MAREPALLY ARTHI,,,,,,,8284,Telangana Rashtra Samithi,TRS,,1540,4,,9,20159,7.515,,47953,20491,332,42.731,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,28,Azampura,Women,3,NAKKA GODAWARI,,,,,,,3482,CONGRESS,INC,,180,5,,9,20159,0.878,,47953,20491,332,42.731,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,28,Azampura,Women,6,M PADMA,,,,,,,10809,Independent,IND,,163,6,,9,20159,0.795,,47953,20491,332,42.731,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,28,Azampura,Women,9,CIKKA SRAVANTHI,,,,,,,10809,Independent,IND,,25,7,,9,20159,0.122,,47953,20491,332,42.731,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,28,Azampura,Women,7,RASHMA BANU,,,,,,,10809,Independent,IND,,15,8,,9,20159,0.073,,47953,20491,332,42.731,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,28,Azampura,Women,8,SALEHA BEGUM,,,,,,,10809,Independent,IND,,7,9,,9,20159,0.034,,47953,20491,332,42.731,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,28,Azampura,Women,,NOTA,,,,,,,,,,,112,10,,9,20159,0.547,,47953,20491,332,42.731,,
